"id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree","compas_decile_score","two_year_recid","compas_guess","compas_correct","mturk_charge","drug_type","aggregated","weapon","drug_interaction"
5592,1,0,39,0,0,9,306,1,5,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5593,1,0,37,0,0,4,21,0,4,1,0,0,"Assault",NA,"Assault",FALSE,NA
5594,1,0,22,0,0,3,45,0,10,1,1,1,"Battery",NA,"Battery",FALSE,NA
5596,1,0,25,0,0,0,311,1,6,0,1,0,"Possession of Heroin","Heroin","Drug-Related",NA,"Possession"
5598,3,0,26,0,0,1,28,1,5,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
5599,1,1,28,0,0,0,125,0,6,0,1,0,"Causing Public Danger",NA,"Other",NA,NA
5600,2,0,25,0,0,0,45,0,5,1,1,1,"Battery",NA,"Battery",FALSE,NA
5601,1,0,58,0,0,1,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5603,1,1,29,0,0,1,128,0,5,1,1,1,"Driving Under the Influence",NA,"DUI",NA,NA
5604,2,0,33,0,0,8,15,1,5,0,1,0,"Assault with a Deadly Weapon",NA,"Assault",TRUE,NA
5605,2,0,38,0,0,0,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5607,1,0,38,0,0,2,311,1,3,0,0,1,"Possession of Heroin","Heroin","Drug-Related",NA,"Possession"
5609,2,0,59,0,0,22,175,1,6,1,1,1,"Theft",NA,"Robbery/Theft",FALSE,NA
5611,6,0,29,0,0,4,45,0,5,1,1,1,"Battery",NA,"Battery",FALSE,NA
5612,2,0,57,0,0,9,186,1,5,0,1,0,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5613,1,0,53,0,0,0,45,0,2,1,0,0,"Battery",NA,"Battery",FALSE,NA
5614,2,0,33,0,0,2,10,1,8,1,1,1,"Battery with a Deadly Weapon",NA,"Battery",TRUE,NA
5617,1,0,58,0,0,1,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5618,1,0,51,0,0,1,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5620,2,0,25,0,0,11,179,1,9,1,1,1,"Fleeing a Law Enforcement Officer",NA,"Fleeing and Aiding Escape",NA,NA
5621,1,0,53,0,0,2,150,1,4,0,0,1,"Failure to Obey Sex Offender Laws",NA,"Sex Crimes",NA,NA
5623,1,0,32,0,0,0,242,0,6,1,1,1,"Theft",NA,"Robbery/Theft",FALSE,NA
5627,2,0,35,0,0,6,418,1,8,1,1,1,"Forgery",NA,"Fraud/Forgery",NA,NA
5628,1,0,39,0,0,1,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5631,3,0,36,0,0,1,145,0,9,0,1,0,"Extradition of Defendants",NA,"Fleeing and Aiding Escape",NA,NA
5632,1,1,42,0,0,5,28,0,4,1,0,0,"arrest case no charge",NA,"No Charge",NA,NA
5633,2,0,37,0,0,0,402,0,2,0,0,1,"Trespassing",NA,"Trespassing",NA,NA
5634,1,0,39,0,0,0,179,1,1,0,0,1,"Fleeing a Law Enforcement Officer",NA,"Fleeing and Aiding Escape",NA,NA
5635,1,1,52,0,0,3,128,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
5637,6,0,60,0,0,1,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5638,3,0,37,0,0,2,21,0,1,0,0,1,"Assault",NA,"Assault",FALSE,NA
5639,1,0,42,0,0,4,58,1,1,1,0,0,"Burglary",NA,"Burglary",NA,NA
5644,3,0,44,0,0,0,28,0,1,1,0,0,"arrest case no charge",NA,"No Charge",NA,NA
5646,2,0,23,0,0,6,306,1,6,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5647,2,1,42,0,0,0,133,0,1,1,0,0,"Driving Under the Influence",NA,"DUI",NA,NA
5649,1,1,28,0,0,2,28,1,3,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5650,2,0,28,0,0,5,306,1,4,0,0,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5651,1,0,38,0,0,12,192,1,5,0,1,0,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5652,2,1,43,0,0,2,190,1,2,1,0,0,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5654,2,0,42,0,0,0,169,1,5,0,1,0,"Battery",NA,"Battery",FALSE,NA
5655,1,1,25,0,0,0,45,0,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
5657,2,0,32,0,0,7,186,1,9,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5658,2,0,21,0,0,0,336,1,6,1,1,1,"Resisting an Officer with Violence",NA,"Resisting",NA,NA
5659,1,1,35,0,0,1,45,0,5,0,1,0,"Battery",NA,"Battery",FALSE,NA
5660,1,0,37,0,0,0,58,1,5,0,1,0,"Burglary",NA,"Burglary",NA,NA
5664,2,1,33,0,0,2,156,1,2,0,0,1,"Theft",NA,"Robbery/Theft",FALSE,NA
5665,1,1,51,0,0,4,28,1,3,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5666,1,0,39,0,0,3,313,1,4,0,0,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5667,3,0,35,0,0,5,425,0,6,1,1,1,"Domestic Violence",NA,"Abuse",NA,NA
5668,2,0,40,0,0,3,169,1,7,0,1,0,"Battery",NA,"Battery",FALSE,NA
5669,2,0,32,0,0,17,306,1,8,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5670,1,0,18,5,0,4,58,1,8,1,1,1,"Burglary",NA,"Burglary",NA,NA
5671,1,0,32,0,0,3,280,1,6,1,1,1,"Possession of Ecstasy","Ecstasy","Drug-Related",NA,"Possession"
5672,6,0,37,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5673,2,0,32,0,0,10,172,1,6,1,1,1,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
5675,1,0,47,0,0,5,423,0,3,1,0,0,"Domestic Violence",NA,"Abuse",NA,NA
5676,1,1,23,0,0,0,261,0,7,0,1,0,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5677,1,0,63,0,0,10,85,1,4,1,0,0,"Threatening a Public Servant",NA,"Threatening a Public Servant",NA,NA
5678,2,0,38,0,1,16,260,1,9,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5680,2,0,32,0,0,6,45,0,5,1,1,1,"Battery",NA,"Battery",FALSE,NA
5681,2,0,31,0,0,4,379,1,8,1,1,1,"Tampering With Physical Evidence",NA,"Obstruction of Justice",NA,NA
5684,2,0,23,0,0,0,108,1,3,0,0,1,"Dealing Controlled Substances","Controlled Substance","Drug-Related",NA,"Dealing"
5685,3,0,38,0,0,1,239,0,5,0,1,0,"Operating a Vehicle without a Valid Drivers License",NA,"Car Verification Violations",NA,NA
5686,1,1,47,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5687,1,0,33,0,0,1,28,1,8,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
5689,1,0,22,0,0,1,186,1,4,0,0,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5691,1,0,26,0,0,1,423,0,3,0,0,1,"Domestic Violence",NA,"Abuse",NA,NA
5692,1,0,40,0,0,0,45,0,1,1,0,0,"Battery",NA,"Battery",FALSE,NA
5693,2,0,36,10,0,14,58,1,7,1,1,1,"Burglary",NA,"Burglary",NA,NA
5695,1,1,65,0,0,0,134,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
5696,1,0,44,0,0,4,45,0,5,1,1,1,"Battery",NA,"Battery",FALSE,NA
5697,2,1,22,0,0,0,45,0,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
5698,3,0,34,0,0,0,133,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
5699,3,1,38,0,0,0,172,1,1,0,0,1,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
5700,1,1,26,0,0,4,297,1,3,1,0,0,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5701,3,0,20,0,0,0,45,0,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
5703,3,0,49,0,0,0,336,1,1,0,0,1,"Resisting an Officer with Violence",NA,"Resisting",NA,NA
5707,2,0,56,0,0,7,186,1,4,0,0,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5711,1,0,52,0,0,2,190,1,9,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5713,6,0,25,0,0,2,45,0,2,1,0,0,"Battery",NA,"Battery",FALSE,NA
5716,2,0,34,0,0,5,5,1,1,0,0,1,"Assault",NA,"Assault",FALSE,NA
5717,2,0,33,0,0,1,45,0,1,1,0,0,"Battery",NA,"Battery",FALSE,NA
5719,2,0,21,0,1,1,71,1,7,0,1,0,"Carrying a Concealed Weapon",NA,"Carrying a Concealed Weapon",NA,NA
5722,2,0,46,0,0,9,246,1,4,0,0,1,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
5723,2,0,22,0,0,2,45,0,6,1,1,1,"Battery",NA,"Battery",FALSE,NA
5724,1,0,57,0,0,1,134,0,4,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
5725,2,0,22,0,0,2,306,1,3,1,0,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5726,1,1,48,0,0,1,128,0,1,1,0,0,"Driving Under the Influence",NA,"DUI",NA,NA
5727,2,0,40,0,0,21,168,1,5,0,1,0,"Battery",NA,"Battery",FALSE,NA
5728,2,1,30,0,0,1,28,1,2,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5729,1,0,21,0,1,4,45,0,7,1,1,1,"Battery",NA,"Battery",FALSE,NA
5730,2,1,39,0,2,22,306,1,10,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5731,1,0,27,0,0,13,28,1,6,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
5732,1,1,33,0,0,0,283,0,6,1,1,1,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
5733,2,0,24,0,0,0,15,1,3,0,0,1,"Assault with a Deadly Weapon",NA,"Assault",TRUE,NA
5735,2,0,43,0,0,0,83,1,1,1,0,0,"Providing a Contradicting Statement",NA,"Other",NA,NA
5736,1,1,45,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5738,2,0,51,0,0,3,137,1,3,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
5739,2,1,35,0,0,2,268,1,2,1,0,0,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5740,2,0,31,0,0,9,45,0,7,1,1,1,"Battery",NA,"Battery",FALSE,NA
5741,1,0,27,0,0,0,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5742,2,0,32,0,0,1,28,1,2,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5743,1,0,49,0,0,0,134,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
5745,2,0,29,0,0,2,190,1,3,0,0,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5748,2,0,23,0,1,2,21,1,6,1,1,1,"Assault",NA,"Assault",FALSE,NA
5749,4,0,30,0,0,6,45,0,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
5750,2,0,55,0,0,12,306,1,6,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5753,1,0,30,0,0,0,134,0,4,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
5754,2,0,34,0,0,13,297,1,4,1,0,0,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5755,1,0,56,0,0,2,371,1,1,0,0,1,"Stalking",NA,"Stalking",NA,NA
5756,2,0,33,0,0,4,172,1,6,0,1,0,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
5757,2,0,28,0,0,1,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5759,2,0,29,0,0,1,371,1,8,0,1,0,"Stalking",NA,"Stalking",NA,NA
5760,1,0,38,0,0,0,132,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
5761,1,0,37,0,0,0,169,1,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
5762,1,1,33,0,0,0,134,0,1,1,0,0,"Driving Under the Influence",NA,"DUI",NA,NA
5763,3,0,30,0,0,0,6,1,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5765,2,0,51,1,0,19,175,1,9,0,1,0,"Theft",NA,"Robbery/Theft",FALSE,NA
5768,2,0,65,0,0,7,283,0,5,0,1,0,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
5769,2,1,32,0,0,1,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5772,1,0,38,0,0,5,190,1,7,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5773,2,0,35,0,0,1,253,1,4,0,0,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5774,1,0,57,0,0,1,10,1,1,0,0,1,"Battery with a Deadly Weapon",NA,"Battery",TRUE,NA
5776,1,0,26,0,0,1,28,1,3,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5778,3,1,23,0,3,7,45,0,8,1,1,1,"Battery",NA,"Battery",FALSE,NA
5779,2,1,36,2,0,4,45,0,6,1,1,1,"Battery",NA,"Battery",FALSE,NA
5782,3,1,33,0,0,2,249,1,4,1,0,0,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5784,1,0,35,0,0,3,306,1,5,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5785,2,0,33,0,0,0,186,1,1,0,0,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5787,1,0,47,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5789,3,1,53,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5790,6,0,31,0,0,6,246,1,5,0,1,0,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
5792,1,0,35,0,0,1,31,0,4,1,0,0,"Assault",NA,"Assault",FALSE,NA
5793,2,1,36,0,0,1,306,1,3,1,0,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5795,1,1,25,0,0,0,45,0,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
5797,3,0,52,0,0,10,170,1,6,0,1,0,"Battery",NA,"Battery",FALSE,NA
5799,3,0,23,0,0,3,45,0,7,1,1,1,"Battery",NA,"Battery",FALSE,NA
5800,2,0,34,0,0,7,242,0,3,0,0,1,"Theft",NA,"Robbery/Theft",FALSE,NA
5801,1,0,51,0,0,6,306,1,3,1,0,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5804,2,0,24,0,0,8,186,1,8,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5806,1,0,32,0,0,0,292,1,2,1,0,0,"Burglary",NA,"Burglary",NA,NA
5808,2,0,43,0,0,8,175,1,7,1,1,1,"Theft",NA,"Robbery/Theft",FALSE,NA
5809,2,0,45,1,0,20,28,0,7,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
5810,2,0,42,0,0,10,127,0,5,1,1,1,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
5811,2,0,22,0,0,1,190,1,7,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5812,2,0,49,0,0,4,306,1,4,0,0,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5813,2,0,42,0,0,0,311,1,1,1,0,0,"Possession of Heroin","Heroin","Drug-Related",NA,"Possession"
5814,1,0,40,0,0,0,242,0,8,1,1,1,"Theft",NA,"Robbery/Theft",FALSE,NA
5816,2,0,25,0,1,2,15,1,7,1,1,1,"Assault with a Deadly Weapon",NA,"Assault",TRUE,NA
5817,1,0,25,0,0,0,423,0,5,1,1,1,"Domestic Violence",NA,"Abuse",NA,NA
5818,2,0,23,0,0,0,169,1,5,0,1,0,"Battery",NA,"Battery",FALSE,NA
5820,1,0,21,0,0,2,172,1,7,1,1,1,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
5821,1,0,31,0,0,3,45,0,5,0,1,0,"Battery",NA,"Battery",FALSE,NA
5824,2,1,28,0,0,0,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5825,2,0,24,0,0,11,190,1,9,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5826,1,0,45,0,0,0,35,1,1,0,0,1,"Burglary",NA,"Burglary",NA,NA
5827,2,0,23,0,0,2,45,0,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
5828,2,0,39,0,0,7,21,1,8,1,1,1,"Assault",NA,"Assault",FALSE,NA
5830,1,0,25,0,0,2,55,1,4,0,0,1,"Burglary",NA,"Burglary",NA,NA
5831,2,0,24,0,1,1,190,1,2,0,0,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5832,1,0,46,0,0,1,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5833,1,0,47,0,0,3,336,1,1,0,0,1,"Resisting an Officer with Violence",NA,"Resisting",NA,NA
5835,1,0,54,0,0,2,206,0,4,1,0,0,"Fleeing the Scene of an Accident",NA,"Fleeing and Aiding Escape",NA,NA
5836,2,0,22,0,0,1,283,0,4,1,0,0,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
5837,1,1,34,0,0,0,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5838,1,0,33,0,0,0,128,0,1,1,0,0,"Driving Under the Influence",NA,"DUI",NA,NA
5841,1,0,27,0,0,1,255,0,6,0,1,0,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5842,2,0,29,0,0,16,179,1,10,1,1,1,"Fleeing a Law Enforcement Officer",NA,"Fleeing and Aiding Escape",NA,NA
5846,3,0,34,0,0,3,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5847,2,0,32,0,0,1,129,1,5,0,1,0,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
5849,2,0,29,0,0,0,45,0,6,0,1,0,"Battery",NA,"Battery",FALSE,NA
5850,1,1,25,0,0,2,408,0,3,1,0,0,"Fraud",NA,"Fraud/Forgery",NA,NA
5851,1,0,34,0,0,16,169,1,6,1,1,1,"Battery",NA,"Battery",FALSE,NA
5852,2,1,55,0,0,1,246,1,1,0,0,1,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
5853,2,0,27,0,0,0,21,1,4,1,0,0,"Assault",NA,"Assault",FALSE,NA
5854,2,0,26,0,0,0,28,0,3,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5856,2,0,39,2,2,19,129,1,9,1,1,1,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
5857,2,0,24,0,0,1,307,1,7,0,1,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5858,1,0,29,0,0,0,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5861,1,1,31,0,0,3,306,1,7,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5863,2,0,50,0,0,13,190,1,1,1,0,0,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5864,3,0,25,0,0,2,190,1,5,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5865,2,0,31,0,0,4,28,1,5,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
5867,6,0,31,0,0,0,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5869,1,0,26,1,0,2,303,1,6,0,1,0,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
5871,1,0,54,0,0,2,28,1,2,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5873,2,0,33,0,0,14,306,1,8,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5875,2,0,22,0,0,0,45,0,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
5877,2,0,35,0,1,8,129,1,9,0,1,0,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
5878,6,1,30,0,0,4,28,1,7,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
5880,2,0,25,0,0,0,172,1,2,0,0,1,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
5881,2,0,25,0,0,0,103,1,5,0,1,0,"Dealing Ecstasy","Ecstasy","Drug-Related",NA,"Dealing"
5882,2,0,44,0,0,0,317,1,2,1,0,0,"Possession of Meth","Meth","Drug-Related",NA,"Possession"
5883,1,1,29,0,0,2,418,1,7,1,1,1,"Forgery",NA,"Fraud/Forgery",NA,NA
5885,1,0,46,0,0,2,28,1,3,1,0,0,"arrest case no charge",NA,"No Charge",NA,NA
5886,1,0,53,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5887,2,0,24,0,0,2,129,1,7,1,1,1,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
5889,2,1,52,0,0,2,306,1,1,1,0,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5890,2,0,27,0,0,0,45,0,2,1,0,0,"Battery",NA,"Battery",FALSE,NA
5891,1,0,41,0,0,0,169,1,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5892,2,1,21,0,0,0,190,1,5,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5895,1,0,24,0,0,1,298,1,4,0,0,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5896,1,0,38,0,0,8,129,1,2,0,0,1,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
5898,1,0,23,0,0,0,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5899,2,0,42,0,0,0,129,1,1,0,0,1,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
5900,1,0,32,0,0,4,190,1,5,0,1,0,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5901,3,0,24,0,0,3,45,0,7,1,1,1,"Battery",NA,"Battery",FALSE,NA
5902,2,0,24,5,0,5,58,1,8,1,1,1,"Burglary",NA,"Burglary",NA,NA
5904,2,0,26,0,0,4,186,1,8,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
5905,1,0,50,0,0,9,64,1,3,1,0,0,"Burglary",NA,"Burglary",NA,NA
5906,2,1,32,0,0,3,49,0,6,0,1,0,"Battery",NA,"Battery",FALSE,NA
5907,2,0,40,0,0,13,28,1,9,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
5908,1,0,25,0,0,1,121,0,2,1,0,0,"Discharging Firearm From Vehicle",NA,"Other",NA,NA
5912,3,0,42,0,0,1,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5914,2,0,27,0,0,2,205,1,3,0,0,1,"Drug Trafficking",NA,"Drug-Related",NA,"Drug Trafficking"
5915,1,0,23,0,0,0,297,1,9,1,1,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5916,2,0,37,0,0,22,28,0,9,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
5917,2,0,32,0,0,1,132,0,4,1,0,0,"Driving Under the Influence",NA,"DUI",NA,NA
5918,2,0,38,0,0,2,28,0,7,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
5921,1,0,52,0,0,4,426,0,3,1,0,0,"Restraining Order Violation",NA,"Other",NA,NA
5923,1,0,29,0,0,2,169,1,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5924,2,0,28,0,0,7,337,0,3,1,0,0,"Resisting an Officer",NA,"Resisting",NA,NA
5926,2,0,49,0,0,0,264,0,1,0,0,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5928,1,0,50,0,0,0,211,1,1,0,0,1,"Child Molestation",NA,"Sex Crimes",NA,NA
5929,1,0,26,0,0,2,5,1,2,1,0,0,"Assault",NA,"Assault",FALSE,NA
5930,1,1,34,0,0,0,268,1,8,1,1,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5931,1,1,28,0,0,1,28,1,7,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
5932,1,0,36,0,0,4,183,1,8,1,1,1,"Fraud",NA,"Fraud/Forgery",NA,NA
5933,2,0,45,0,0,1,15,1,2,1,0,0,"Assault with a Deadly Weapon",NA,"Assault",TRUE,NA
5934,2,0,30,0,0,0,172,1,3,1,0,0,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
5935,2,0,24,0,0,3,58,1,4,1,0,0,"Burglary",NA,"Burglary",NA,NA
5937,2,0,25,0,0,0,45,0,2,1,0,0,"Battery",NA,"Battery",FALSE,NA
5938,2,0,25,0,0,4,45,0,3,1,0,0,"Battery",NA,"Battery",FALSE,NA
5939,1,0,45,0,0,2,306,1,1,0,0,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5942,1,0,26,0,0,1,268,1,7,1,1,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
5943,6,0,37,0,0,2,214,1,1,0,0,1,"Elder Molestation",NA,"Sex Crimes",NA,NA
5946,3,0,24,0,0,0,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5947,1,0,40,0,0,2,28,0,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5948,1,0,60,0,0,1,128,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
5951,3,1,33,0,0,0,6,1,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
5952,2,0,31,0,0,6,28,1,9,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
5953,3,0,53,0,0,18,28,1,2,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5954,3,0,55,0,0,0,423,0,1,0,0,1,"Domestic Violence",NA,"Abuse",NA,NA
5955,1,0,36,0,0,4,128,0,6,0,1,0,"Driving Under the Influence",NA,"DUI",NA,NA
5957,6,0,30,0,0,6,15,1,9,1,1,1,"Assault with a Deadly Weapon",NA,"Assault",TRUE,NA
5958,2,0,21,0,0,1,28,1,7,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
5960,1,0,55,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
5963,1,0,22,0,0,1,28,1,3,1,0,0,"arrest case no charge",NA,"No Charge",NA,NA
5964,2,1,23,0,0,1,28,1,3,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5965,1,1,24,0,0,7,28,0,8,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
5967,2,1,40,0,0,13,306,1,10,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5968,1,0,57,0,0,9,306,1,4,1,0,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
5969,1,0,33,0,0,0,70,0,3,1,0,0,"Carrying a Concealed Weapon",NA,"Carrying a Concealed Weapon",NA,NA
5970,1,0,32,0,0,2,15,1,1,0,0,1,"Assault with a Deadly Weapon",NA,"Assault",TRUE,NA
5971,1,0,47,0,0,3,28,1,2,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
5973,1,0,51,0,0,6,423,0,1,1,0,0,"Domestic Violence",NA,"Abuse",NA,NA
5974,2,0,22,0,1,1,61,1,6,0,1,0,"Burglary",NA,"Burglary",NA,NA
